"STATISTIC","Statistic Label","TLIST(A1)","CensusYear","C02199V02655","Sex","C02734V03302","Means of Travel","C02704V03272","At Work, School or College","UNIT","VALUE"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","18.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","98","Not stated","903","Students at school or college aged 19 years and over","Number","31.5"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","-","All means of travel","-06","All persons","Number","23.3"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","-","All means of travel","904","Population aged 15 years and over at work","Number","26.5"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","11.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","19.1"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","-","All means of travel","903","Students at school or college aged 19 years and over","Number","33.5"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","01","On foot","-06","All persons","Number","14.7"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","01","On foot","904","Population aged 15 years and over at work","Number","16.7"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","01","On foot","901","Children at school aged between 5 and 12 years","Number","11"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","14.6"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","01","On foot","903","Students at school or college aged 19 years and over","Number","17.9"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","02","Bicycle","-06","All persons","Number","20"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","02","Bicycle","904","Population aged 15 years and over at work","Number","22.8"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","12.3"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","14.7"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","02","Bicycle","903","Students at school or college aged 19 years and over","Number","20.8"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","03","Bus, minibus or coach","-06","All persons","Number","37.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","45.3"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","20.5"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","29.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","51.7"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","04","Train, DART or LUAS","-06","All persons","Number","51.8"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","52.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","29.9"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","40"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","57.7"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","05","Motorcycle or scooter","-06","All persons","Number","25.2"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","25.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","16.6"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","29.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","06","Motor car: Driver","-06","All persons","Number","28.3"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","28"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","20"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","36.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","07","Motor car: Passenger","-06","All persons","Number","14.6"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","23"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","11.2"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","15.2"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","29.4"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","11","Van","-06","All persons","Number","36.5"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","11","Van","904","Population aged 15 years and over at work","Number","36.7"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","11","Van","901","Children at school aged between 5 and 12 years","Number","12.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","11","Van","902","Students at school or college aged between 13 and 18 years","Number","17.7"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","11","Van","903","Students at school or college aged 19 years and over","Number","45.5"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","12","Other, incl. lorry","-06","All persons","Number","33.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","34"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","13.8"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","24.5"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","39"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","98","Not stated","-06","All persons","Number","20.8"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","98","Not stated","904","Population aged 15 years and over at work","Number","30.6"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","98","Not stated","901","Children at school aged between 5 and 12 years","Number","13.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","18.8"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","98","Not stated","903","Students at school or college aged 19 years and over","Number","41.7"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","-","All means of travel","-06","All persons","Number","25.4"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","-","All means of travel","904","Population aged 15 years and over at work","Number","29.1"
"FY081C09","Average journey time (mins)","2022","2022","-","Both sexes","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","12.2"
